INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-01-05 20:00:00+00:00,2025-01-05 21:00:00+00:00,2025-01-05,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,0.84023,6
2025-01-05 21:00:00+00:00,2025-01-05 22:00:00+00:00,2025-01-05,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,-1.59234,6
2025-01-05 22:00:00+00:00,2025-01-05 23:00:00+00:00,2025-01-05,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,2.50016,6
2025-01-05 23:00:00+00:00,2025-01-06 00:00:00+00:00,2025-01-05,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.96885,6
2025-01-06 00:00:00+00:00,2025-01-06 01:00:00+00:00,2025-01-05,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.26484,1
2025-01-06 01:00:00+00:00,2025-01-06 02:00:00+00:00,2025-01-05,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.08111,1
2025-01-06 02:00:00+00:00,2025-01-06 03:00:00+00:00,2025-01-05,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.79923,1
2025-01-06 03:00:00+00:00,2025-01-06 04:00:00+00:00,2025-01-05,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.26345,1
2025-01-06 04:00:00+00:00,2025-01-06 05:00:00+00:00,2025-01-05,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.15838,1
2025-01-06 05:00:00+00:00,2025-01-06 06:00:00+00:00,2025-01-05,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.97823,1
2025-01-06 06:00:00+00:00,2025-01-06 07:00:00+00:00,2025-01-05,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.65801,1
2025-01-06 07:00:00+00:00,2025-01-06 08:00:00+00:00,2025-01-05,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.47935,1
2025-01-06 08:00:00+00:00,2025-01-06 09:00:00+00:00,2025-01-06,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.64031,6
2025-01-06 09:00:00+00:00,2025-01-06 10:00:00+00:00,2025-01-06,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.48909,6
2025-01-06 10:00:00+00:00,2025-01-06 11:00:00+00:00,2025-01-06,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.0481,6
2025-01-06 11:00:00+00:00,2025-01-06 12:00:00+00:00,2025-01-06,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.99152,6
2025-01-06 12:00:00+00:00,2025-01-06 13:00:00+00:00,2025-01-06,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.35124,6
2025-01-06 13:00:00+00:00,2025-01-06 14:00:00+00:00,2025-01-06,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.82812,6
2025-01-06 14:00:00+00:00,2025-01-06 15:00:00+00:00,2025-01-06,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.6172,6
2025-01-06 15:00:00+00:00,2025-01-06 16:00:00+00:00,2025-01-06,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.64935,6
2025-01-06 16:00:00+00:00,2025-01-06 17:00:00+00:00,2025-01-06,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.85097,6
2025-01-06 17:00:00+00:00,2025-01-06 18:00:00+00:00,2025-01-06,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.25347,6
2025-01-06 18:00:00+00:00,2025-01-06 19:00:00+00:00,2025-01-06,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.59153,6
2025-01-06 19:00:00+00:00,2025-01-06 20:00:00+00:00,2025-01-06,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.15203,6
2025-01-06 20:00:00+00:00,2025-01-06 21:00:00+00:00,2025-01-06,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.04813,6
2025-01-06 21:00:00+00:00,2025-01-06 22:00:00+00:00,2025-01-06,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,11.666,6
2025-01-06 22:00:00+00:00,2025-01-06 23:00:00+00:00,2025-01-06,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,10.9526,6
2025-01-06 23:00:00+00:00,2025-01-07 00:00:00+00:00,2025-01-06,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.4513,6
2025-01-07 00:00:00+00:00,2025-01-07 01:00:00+00:00,2025-01-06,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.99673,1
2025-01-07 01:00:00+00:00,2025-01-07 02:00:00+00:00,2025-01-06,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.63389,1
2025-01-07 02:00:00+00:00,2025-01-07 03:00:00+00:00,2025-01-06,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.65804,1
2025-01-07 03:00:00+00:00,2025-01-07 04:00:00+00:00,2025-01-06,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.20988,1
2025-01-07 04:00:00+00:00,2025-01-07 05:00:00+00:00,2025-01-06,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.36486,1
2025-01-07 05:00:00+00:00,2025-01-07 06:00:00+00:00,2025-01-06,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.45689,1
2025-01-07 06:00:00+00:00,2025-01-07 07:00:00+00:00,2025-01-06,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.7603,1
2025-01-07 07:00:00+00:00,2025-01-07 08:00:00+00:00,2025-01-06,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.86921,1
2025-01-07 08:00:00+00:00,2025-01-07 09:00:00+00:00,2025-01-07,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.24694,6
2025-01-07 09:00:00+00:00,2025-01-07 10:00:00+00:00,2025-01-07,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.6803,6
2025-01-07 10:00:00+00:00,2025-01-07 11:00:00+00:00,2025-01-07,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.62891,6
2025-01-07 11:00:00+00:00,2025-01-07 12:00:00+00:00,2025-01-07,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.50452,6
2025-01-07 12:00:00+00:00,2025-01-07 13:00:00+00:00,2025-01-07,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.68427,6
2025-01-07 13:00:00+00:00,2025-01-07 14:00:00+00:00,2025-01-07,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.03741,6
2025-01-07 14:00:00+00:00,2025-01-07 15:00:00+00:00,2025-01-07,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,61.25072,6
2025-01-07 15:00:00+00:00,2025-01-07 16:00:00+00:00,2025-01-07,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,60.49062,6
2025-01-07 16:00:00+00:00,2025-01-07 17:00:00+00:00,2025-01-07,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.63363,6
2025-01-07 17:00:00+00:00,2025-01-07 18:00:00+00:00,2025-01-07,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.31642,6
2025-01-07 18:00:00+00:00,2025-01-07 19:00:00+00:00,2025-01-07,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.38498,6
2025-01-07 19:00:00+00:00,2025-01-07 20:00:00+00:00,2025-01-07,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.5914,6
2025-01-07 20:00:00+00:00,2025-01-07 21:00:00+00:00,2025-01-07,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.94464,6
2025-01-07 21:00:00+00:00,2025-01-07 22:00:00+00:00,2025-01-07,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,15.30604,6
2025-01-07 22:00:00+00:00,2025-01-07 23:00:00+00:00,2025-01-07,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,15.03985,6
2025-01-07 23:00:00+00:00,2025-01-08 00:00:00+00:00,2025-01-07,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.41265,6
2025-01-08 00:00:00+00:00,2025-01-08 01:00:00+00:00,2025-01-07,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.4591,1
2025-01-08 01:00:00+00:00,2025-01-08 02:00:00+00:00,2025-01-07,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,55.4865,1
2025-01-08 02:00:00+00:00,2025-01-08 03:00:00+00:00,2025-01-07,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.57806,1
2025-01-08 03:00:00+00:00,2025-01-08 04:00:00+00:00,2025-01-07,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.76414,1
2025-01-08 04:00:00+00:00,2025-01-08 05:00:00+00:00,2025-01-07,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.88292,1
2025-01-08 05:00:00+00:00,2025-01-08 06:00:00+00:00,2025-01-07,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.54298,1
2025-01-08 06:00:00+00:00,2025-01-08 07:00:00+00:00,2025-01-07,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.30608,1
2025-01-08 07:00:00+00:00,2025-01-08 08:00:00+00:00,2025-01-07,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.54609,1
2025-01-08 08:00:00+00:00,2025-01-08 09:00:00+00:00,2025-01-08,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.54366,6
2025-01-08 09:00:00+00:00,2025-01-08 10:00:00+00:00,2025-01-08,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.83787,6
2025-01-08 10:00:00+00:00,2025-01-08 11:00:00+00:00,2025-01-08,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.43743,6
2025-01-08 11:00:00+00:00,2025-01-08 12:00:00+00:00,2025-01-08,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.49479,6
2025-01-08 12:00:00+00:00,2025-01-08 13:00:00+00:00,2025-01-08,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.50715,6
2025-01-08 13:00:00+00:00,2025-01-08 14:00:00+00:00,2025-01-08,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.32086,6
2025-01-08 14:00:00+00:00,2025-01-08 15:00:00+00:00,2025-01-08,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.55926,6
2025-01-08 15:00:00+00:00,2025-01-08 16:00:00+00:00,2025-01-08,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.19903,6
2025-01-08 16:00:00+00:00,2025-01-08 17:00:00+00:00,2025-01-08,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.38798,6
2025-01-08 17:00:00+00:00,2025-01-08 18:00:00+00:00,2025-01-08,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.42892,6
2025-01-08 18:00:00+00:00,2025-01-08 19:00:00+00:00,2025-01-08,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.08796,6
2025-01-08 19:00:00+00:00,2025-01-08 20:00:00+00:00,2025-01-08,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,24.44342,6
2025-01-08 20:00:00+00:00,2025-01-08 21:00:00+00:00,2025-01-08,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.55077,6
2025-01-08 21:00:00+00:00,2025-01-08 22:00:00+00:00,2025-01-08,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.17779,6
2025-01-08 22:00:00+00:00,2025-01-08 23:00:00+00:00,2025-01-08,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.59532,6
2025-01-08 23:00:00+00:00,2025-01-09 00:00:00+00:00,2025-01-08,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.43294,6
2025-01-09 00:00:00+00:00,2025-01-09 01:00:00+00:00,2025-01-08,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.34296,1
2025-01-09 01:00:00+00:00,2025-01-09 02:00:00+00:00,2025-01-08,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.93546,1
2025-01-09 02:00:00+00:00,2025-01-09 03:00:00+00:00,2025-01-08,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.20511,1
2025-01-09 03:00:00+00:00,2025-01-09 04:00:00+00:00,2025-01-08,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.78523,1
2025-01-09 04:00:00+00:00,2025-01-09 05:00:00+00:00,2025-01-08,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.13553,1
2025-01-09 05:00:00+00:00,2025-01-09 06:00:00+00:00,2025-01-08,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.31223,1
2025-01-09 06:00:00+00:00,2025-01-09 07:00:00+00:00,2025-01-08,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.98858,1
2025-01-09 07:00:00+00:00,2025-01-09 08:00:00+00:00,2025-01-08,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.16682,1
2025-01-09 08:00:00+00:00,2025-01-09 09:00:00+00:00,2025-01-09,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.43133,6
2025-01-09 09:00:00+00:00,2025-01-09 10:00:00+00:00,2025-01-09,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.29827,6
2025-01-09 10:00:00+00:00,2025-01-09 11:00:00+00:00,2025-01-09,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.74723,6
2025-01-09 11:00:00+00:00,2025-01-09 12:00:00+00:00,2025-01-09,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.84172,6
2025-01-09 12:00:00+00:00,2025-01-09 13:00:00+00:00,2025-01-09,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.90265,6
2025-01-09 13:00:00+00:00,2025-01-09 14:00:00+00:00,2025-01-09,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.50073,6
2025-01-09 14:00:00+00:00,2025-01-09 15:00:00+00:00,2025-01-09,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,59.59955,6
2025-01-09 15:00:00+00:00,2025-01-09 16:00:00+00:00,2025-01-09,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,58.15446,6
2025-01-09 16:00:00+00:00,2025-01-09 17:00:00+00:00,2025-01-09,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.78125,6
2025-01-09 17:00:00+00:00,2025-01-09 18:00:00+00:00,2025-01-09,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.43492,6
2025-01-09 18:00:00+00:00,2025-01-09 19:00:00+00:00,2025-01-09,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.76645,6
2025-01-09 19:00:00+00:00,2025-01-09 20:00:00+00:00,2025-01-09,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.58601,6
2025-01-09 20:00:00+00:00,2025-01-09 21:00:00+00:00,2025-01-09,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.41452,6
2025-01-09 21:00:00+00:00,2025-01-09 22:00:00+00:00,2025-01-09,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,15.43891,6
2025-01-09 22:00:00+00:00,2025-01-09 23:00:00+00:00,2025-01-09,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,16.99644,6
2025-01-09 23:00:00+00:00,2025-01-10 00:00:00+00:00,2025-01-09,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.39384,6
2025-01-10 00:00:00+00:00,2025-01-10 01:00:00+00:00,2025-01-09,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.13779,1
2025-01-10 01:00:00+00:00,2025-01-10 02:00:00+00:00,2025-01-09,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.70549,1
2025-01-10 02:00:00+00:00,2025-01-10 03:00:00+00:00,2025-01-09,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.39833,1
2025-01-10 03:00:00+00:00,2025-01-10 04:00:00+00:00,2025-01-09,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.74282,1
2025-01-10 04:00:00+00:00,2025-01-10 05:00:00+00:00,2025-01-09,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.8104,1
2025-01-10 05:00:00+00:00,2025-01-10 06:00:00+00:00,2025-01-09,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.08477,1
2025-01-10 06:00:00+00:00,2025-01-10 07:00:00+00:00,2025-01-09,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.10368,1
2025-01-10 07:00:00+00:00,2025-01-10 08:00:00+00:00,2025-01-09,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.94472,1
2025-01-10 08:00:00+00:00,2025-01-10 09:00:00+00:00,2025-01-10,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.02247,6
2025-01-10 09:00:00+00:00,2025-01-10 10:00:00+00:00,2025-01-10,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.58637,6
2025-01-10 10:00:00+00:00,2025-01-10 11:00:00+00:00,2025-01-10,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.61065,6
2025-01-10 11:00:00+00:00,2025-01-10 12:00:00+00:00,2025-01-10,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.78152,6
2025-01-10 12:00:00+00:00,2025-01-10 13:00:00+00:00,2025-01-10,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.85652,6
2025-01-10 13:00:00+00:00,2025-01-10 14:00:00+00:00,2025-01-10,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.77697,6
2025-01-10 14:00:00+00:00,2025-01-10 15:00:00+00:00,2025-01-10,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.36985,6
2025-01-10 15:00:00+00:00,2025-01-10 16:00:00+00:00,2025-01-10,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.0795,6
2025-01-10 16:00:00+00:00,2025-01-10 17:00:00+00:00,2025-01-10,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.26323,6
2025-01-10 17:00:00+00:00,2025-01-10 18:00:00+00:00,2025-01-10,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.14818,6
2025-01-10 18:00:00+00:00,2025-01-10 19:00:00+00:00,2025-01-10,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.71779,6
2025-01-10 19:00:00+00:00,2025-01-10 20:00:00+00:00,2025-01-10,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.51152,6
2025-01-10 20:00:00+00:00,2025-01-10 21:00:00+00:00,2025-01-10,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,16.36023,6
